212,758,484,104,23,68320,1366.4,50,1
878,766,222,136,39,62728,1206.3,52,2
316,890,380,98,25,54858,1035.1,53,3
736,542,368,148,35,54468,1111.6,49,4
188,430,1200,44,6,52436,904.07,58,5
232,194,344,202,4,50872,1017.4,50,6
878,968,222,136,42,44948,998.84,45,7
212,534,484,228,22,42226,844.52,50,8
316,1052,380,98,28,38874,1110.7,35,9
316,1216,380,98,31,31282,920.06,34,10
736,1104,362,114,43,24480,1288.4,19,11
622,138,770,290,5,16620,615.56,27,12
188,1698,1200,92,7,13614,800.82,17,13
1144,1170,238,112,15,10798,635.18,17,14
736,968,134,134,41,10596,529.8,20,15
1144,1044,238,98,14,6576,469.71,14,16
736,766,134,134,38,5718,476.5,12,17
736,902,357,46,40,5516,612.89,9,18
208,50,257,70,1,5496,687,8,19
1144,1548,238,134,20,5398,539.8,10,20
736,1302,218,48,46,4226,603.71,7,21
212,984,482,44,29,3488,581.33,6,22
1144,930,238,74,13,3242,405.25,8,23
1144,612,238,58,11,2226,445.2,5,24
212,1312,482,44,32,1964,982,2,25
736,1408,352,42,49,1174,1174,1,26
1179,66,204,42,3,1150,383.33,3,27
736,502,144,26,33,1112,370.67,3,28
736,1258,144,26,44,1002,501,2,29
1253,8,132,32,2,964,964,1,30
1144,498,204,36,8,858,429,2,31
1144,1506,204,36,18,772,386,2,32
1144,854,238,232,12,448,448,1,33
212,890,96,96,24,354,354,1,34
736,1368,144,26,47,326,326,1,35
212,502,200,30,21,324,324,1,36
1358,498,204,36,9,0,NaN,0,37
1144,540,36,36,10,0,NaN,0,38
1358,1170,204,36,16,0,NaN,0,39
1144,1214,36,36,17,0,NaN,0,40
1358,1506,36,36,19,0,NaN,0,41
1072,502,30,30,34,0,NaN,0,42
736,708,144,26,36,0,NaN,0,43
1072,708,30,30,37,0,NaN,0,44
212,1104,482,44,26,0,NaN,0,45
212,1052,96,96,27,0,NaN,0,46
212,1216,96,96,30,0,NaN,0,47
1072,1258,30,30,45,0,NaN,0,48
1072,1368,30,30,48,0,NaN,0,49
