208,50,257,70,1,0,NaN,0
1253,8,132,32,2,0,NaN,0
1179,66,204,42,3,0,NaN,0
232,194,344,202,4,6824,682.4,10
622,138,770,290,5,1566,391.5,4
188,430,1200,44,6,1282,427.33,3
1144,500,204,36,8,0,NaN,0
1358,500,204,36,9,0,NaN,0
1014,558,134,134,50,6942,433.88,16
1154,558,216,138,51,20546,893.3,23
1014,712,348,106,52,6502,433.47,15
1014,836,134,134,53,4910,446.36,11
1154,836,216,138,54,13036,724.22,18
1014,970,348,66,55,1126,563,2
1014,1056,134,134,56,8234,433.37,19
1154,1056,216,138,57,10328,860.67,12
1014,1194,348,82,58,926,463,2
188,1832,1200,92,7,332,332,1
212,504,730,36,59,0,NaN,0
212,550,772,152,88,1.4024e+05,1649.9,85
212,702,772,288,89,2.0346e+05,1901.5,107
212,996,772,140,90,1.2954e+05,1774.6,73
212,1140,690,158,93,51312,1140.3,45
212,1302,772,128,91,98544,1428.2,69
212,1474,772,200,92,1.4032e+05,1822.3,77
212,1766,466,48,71,0,NaN,0
812,1766,162,50,72,336,336,1
