208,50,257,70,1,456,456,1
1253,8,132,32,2,332,332,1
1179,66,204,42,3,0,NaN,0
232,194,344,202,4,12270,681.67,18
622,138,770,290,5,2482,620.5,4
188,430,1200,44,6,6412,712.44,9
1144,500,204,36,8,0,NaN,0
1358,500,204,36,9,0,NaN,0
1014,558,134,134,50,7192,423.06,17
1154,558,216,138,51,23188,1054,22
1014,712,348,106,52,16516,825.8,20
1014,836,134,134,53,9366,468.3,20
1154,836,216,138,54,19384,807.67,24
1014,970,348,66,55,5582,558.2,10
1014,1056,134,134,56,6806,567.17,12
1154,1056,216,138,57,16410,713.48,23
1014,1194,348,82,58,0,NaN,0
188,1258,1200,92,7,338,338,1
212,504,730,36,59,4474,447.4,10
212,550,460,32,121,3360,480,7
212,586,460,32,122,6892,626.55,11
212,626,460,32,123,3016,502.67,6
212,666,460,32,124,3738,623,6
212,704,460,32,125,2618,654.5,4
212,744,460,32,126,2590,431.67,6
212,782,460,32,127,1546,515.33,3
212,820,460,32,128,1982,660.67,3
212,862,460,32,129,1628,542.67,3
212,896,460,32,130,3748,535.43,7
212,932,228,72,70,4198,466.44,9
212,1062,466,48,71,0,NaN,0
812,1062,162,50,72,0,NaN,0
